date,txVolume,txCount,marketcap,price,exchangeVolume,generatedCoins,fees,symbol
29/11/2017,13459539646,990137,45442100000,473.28,2675940000,18408.65625,444.2834575,eth
30/11/2017,11410753454,958902,41411900000,431.21,1903040000,18531.75,423.1527423,eth
1/12/2017,9725050125,927331,42765000000,445.21,1247880000,18463.6875,416.0732981,eth
2/12/2017,10661112935,909899,44853300000,466.85,943650000,18239.4375,344.5045965,eth
3/12/2017,9973575892,1027441,44560500000,463.7,990557000,18175.40625,407.152401,eth
4/12/2017,9819332370,1052242,44795700000,466.05,1005550000,17147.34375,804.106265,eth
5/12/2017,4901911006,1032815,45212800000,470.29,1216720000,16916.8125,1183.244509,eth
6/12/2017,6861199846,1121267,44483100000,462.6,1998260000,16587.84375,1540.650625,eth
7/12/2017,5014539156,1015206,41007600000,426.37,2129570000,17535.375,2239.289048,eth
8/12/2017,4186246333,1172793,41845800000,434.99,2336380000,17529.09375,2315.319813,eth
9/12/2017,3229381033,1100424,44005600000,457.34,2003850000,17563.125,2126.409908,eth
10/12/2017,3212387869,1151603,45501400000,472.79,1404180000,17463.5625,1918.268035,eth
11/12/2017,3029420791,1282978,42389300000,440.36,1771440000,17367.75,1531.823684,eth
12/12/2017,7379303372,1318300,50286400000,522.29,5179830000,17280.28125,1559.061195,eth
13/12/2017,7121890999,1137119,62105600000,644.91,4524540000,18906.09375,1445.2853,eth
14/12/2017,8546375984,942559,67482900000,700.59,3821580000,20787.65625,1714.108153,eth
15/12/2017,7038718838,904346,67090900000,696.38,2758710000,20829.84375,1455.136989,eth
16/12/2017,5698556827,899857,66124200000,686.19,2165690000,20382.375,1468.251251,eth
17/12/2017,5619825553,876574,67106400000,696.24,2147390000,20346.9375,1172.634386,eth
18/12/2017,6265539681,984021,69578400000,721.73,3249230000,20561.71875,1161.928902,eth
19/12/2017,8953367689,1092234,76552200000,793.9,4096550000,20631.375,1487.482223,eth
20/12/2017,10787319533,986104,79810600000,827.52,3969940000,20631.375,1731.489837,eth
21/12/2017,10869093025,1072665,79125300000,820.24,3569060000,20414.8125,1760.206791,eth
22/12/2017,11834908291,1103523,79374400000,822.64,4977710000,20571.28125,1640.148074,eth
23/12/2017,6485777934,918881,65752100000,681.32,2480340000,20835.28125,1207.05967,eth
24/12/2017,5365151225,758234,69671200000,721.77,2300550000,20504.15625,1024.10605,eth
25/12/2017,4380048429,752361,67475100000,698.87,2491760000,20446.875,756.7676749,eth
26/12/2017,6763153532,813510,73717800000,763.37,2201160000,20383.6875,743.0628659,eth
27/12/2017,7865086383,912752,74854100000,774.97,2100030000,20533.125,826.1818048,eth
28/12/2017,9632919662,949503,73637100000,762.21,2389150000,20434.125,832.9628957,eth
29/12/2017,10883827032,1090191,71544300000,740.39,2648970000,20461.21875,1007.437081,eth
30/12/2017,12309976248,1136659,72856900000,753.82,3187780000,20547.46875,972.7447595,eth
31/12/2017,6448929794,946981,68850800000,712.21,2554270000,20454.75,871.2215219,eth
1/01/2018,6237383004,908945,73075800000,755.76,2595760000,20623.96875,768.4409065,eth
2/01/2018,10807957387,1153936,74695700000,772.35,5783350000,20561.0625,1053.030166,eth
3/01/2018,12393184008,1238030,85703500000,886,5093160000,20599.21875,1240.294973,eth
4/01/2018,19471098885,1349890,93049400000,961.71,6502860000,20963.25,1483.652749,eth
5/01/2018,18083099228,1271577,94423900000,975.75,6683150000,20917.5,3180.85648,eth
6/01/2018,15341970466,1226417,96326500000,995.15,4662220000,20948.90625,3641.860338,eth
7/01/2018,12825937015,1152722,1.01E+11,1043.01,5569880000,21180.1875,2910.38204,eth
8/01/2018,17551600313,1215473,1.12E+11,1158.26,8450970000,20603.4375,2944.30486,eth
9/01/2018,18481672680,1256240,1.11E+11,1146,7965460000,20735.8125,3091.626897,eth
10/01/2018,22594117878,1177685,1.26E+11,1300.34,9214950000,21081.9375,3696.646402,eth
11/01/2018,20036882281,1173965,1.23E+11,1268.09,7235900000,21031.40625,3132.478755,eth
12/01/2018,18643231121,1167569,1.19E+11,1212.22,7867300000,21001.04555,2898.478755,eth
